"Guid","AccountNumber","AccountSource","AnnualRevenue","BillingCity","BillingCountry","BillingGeocodeAccuracy","BillingLatitude","BillingLongitude","BillingPostalCode","BillingState","BillingStreet","CPQ_Only_Demo__c","Calculate_Tax__c","Contracting_Automation__c","CurrencyIsoCode","Description","Fax","Industry","IsCustomerPortal","IsPartner","Jigsaw","Name","NumberOfEmployees","Ownership","ParentId","Phone","Rating","SBQQ__AssetQuantitiesCombined__c","SBQQ__CoTermedContractsCombined__c","SBQQ__CoTerminationEvent__c","SBQQ__ContractCoTermination__c","SBQQ__IgnoreParentContractedPrices__c","SBQQ__PreserveBundle__c","SBQQ__PriceHoldEnd__c","SBQQ__RenewalModel__c","SBQQ__RenewalPricingMethod__c","SBQQ__TaxExempt__c","Segment__c","ShippingCity","ShippingCountry","ShippingGeocodeAccuracy","ShippingLatitude","ShippingLongitude","ShippingPostalCode","ShippingState","ShippingStreet","Sic","SicDesc","Site","TickerSymbol","Type","Website"
84b47811-5b4d-4af0-983a-e0f836314602,2,"#N/A","#N/A",San Francisco,United States,"#N/A","#N/A","#N/A",94118,CA,555 Balboa Street,false,true,Manual,USD,"#N/A","#N/A",Professional Services,false,false,"#N/A",Bluth Company,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
84c0529f-fbb7-48d3-89a2-ece38d01212f,444,"#N/A","#N/A",Bremen,Germany,"#N/A","#N/A","#N/A",22222,"#N/A",Schillerstrasse 11,false,false,Opportunity Close,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Hotel Drei Kronen,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Add-on,Prompt,false,true,"#N/A",Contract Based,Same,No,"#N/A",Bremen,Germany,"#N/A","#N/A","#N/A",22222,"#N/A",Schillerstrasse 11,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
853030a4-dece-4f64-90c4-2fa49acfa2ee,"#N/A","#N/A",2.0E9,Santa Clara,USA,"#N/A","#N/A","#N/A",95054,CA,5470 Great America Parkway,false,false,Manual,USD,"#N/A","#N/A",Technology,false,false,"#N/A",Hortonworks,5000,"#N/A","#N/A",4155551212,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Santa Clara,USA,"#N/A","#N/A","#N/A",95054,CA,5470 Great America Parkway,"#N/A","#N/A","#N/A","#N/A",Prospect,https://hortonworks.com
855a1cdb-01ed-413c-bac6-eaf5f2dcd1a5,123123123,"#N/A","#N/A",SF,USA,"#N/A","#N/A","#N/A",94105,CA,50 Fremont,false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",SF Resellers,"#N/A","#N/A","#N/A",(415) 999-9999,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",SF,USA,"#N/A","#N/A","#N/A",94105,CA,50 Fremont,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
85a1b102-1c02-440a-a94a-fa4e6c5dccb9,123456,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",*OpenTable,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
85e80a94-2695-42c7-92d9-47ac111f4b6f,"#N/A","#N/A","#N/A",San Francisco,United States,"#N/A","#N/A","#N/A",94105,CA,"#N/A",false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",FC Bayern Munich,"#N/A","#N/A","#N/A",(510) 123-4567,Warm,false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
871c5e94-e79e-4786-8d48-bf62fb5b5dcc,"#N/A","#N/A","#N/A",Louisville,USA,"#N/A","#N/A","#N/A",42177,Kentucky,6473 Cinder Park,false,false,Opportunity Close,USD,"#N/A","#N/A",Communications,false,false,"#N/A",Mainway Toys,"#N/A","#N/A","#N/A",(270) 989-5981,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",Louisville,USA,"#N/A","#N/A","#N/A",42177,Kentucky,6473 Cinder Park,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
8788a57a-729c-40f1-afdd-d8b787ebf58c,"#N/A","#N/A","#N/A",Dayton,USA,"#N/A","#N/A","#N/A",45988,Ohio,6542 Heather Glade,false,false,Manual,USD,"#N/A","#N/A",Insurance,false,false,"#N/A",Axis Chemical Co.,"#N/A","#N/A","#N/A",(216) 179-8219,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Dayton,USA,"#N/A","#N/A","#N/A",45988,Ohio,6542 Heather Glade,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
88076a98-60d5-43c5-88c2-baa2fb5f62a1,A4356,"#N/A","#N/A",Highland Park,United States,"#N/A","#N/A","#N/A",60035,IL,1770 First Street,false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",BlueSky Corp,"#N/A","#N/A","#N/A",(312) 540-3001,"#N/A",false,false,Add-on,Prompt,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
885c213e-1fa1-4efd-931a-7e0b389678bd,1234,"#N/A","#N/A",Ottawa,Canada,"#N/A","#N/A","#N/A",K1R,ON,33 Albert Street,false,false,Manual,USD,"#N/A","#N/A",Technology,false,false,"#N/A",Shopifly Inc,"#N/A","#N/A","#N/A",1234568999,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
88931ac3-d7a1-43a2-aed6-d14142f884dd,"#N/A","#N/A","#N/A",Paris,France,"#N/A","#N/A","#N/A",75004,"#N/A",30 Rue Saint-Antoine,false,false,Manual,USD,"#N/A","#N/A",Chemicals,false,false,"#N/A",ACME FRANCE,20000,"#N/A","#N/A",0142565342,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Paris,France,"#N/A","#N/A","#N/A",75004,"#N/A",30 Rue Saint-Antoine,"#N/A","#N/A","#N/A","#N/A",Prospect,www.acme.com
88c30ce3-0ae6-4e5e-ae45-cb7a9fc7c83d,3,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",My Demo Account,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
8931ac05-81ec-4b92-94f3-9c591f5883a0,23423525,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Opportunity Close,USD,"#N/A",(919) 555-2222,"#N/A",false,false,"#N/A",Action Products,"#N/A","#N/A","#N/A",(919) 555-1111,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
894e7f3e-e6cb-4753-a32c-aa442e1a0702,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Carnival Group,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
8a108aad-2843-4f92-a582-edb96835dc33,"#N/A","#N/A","#N/A",Hartford,USA,"#N/A","#N/A","#N/A",06460,Connecticut,7843 Amber Hollow,false,false,Manual,USD,"#N/A","#N/A",Insurance,false,false,"#N/A",Rouster and Sideways,"#N/A","#N/A","#N/A",(860) 788-3852,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Hartford,USA,"#N/A","#N/A","#N/A",06460,Connecticut,7843 Amber Hollow,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
8a16c9bf-305d-4014-bd6a-08e0c543402b,NQ2468,"#N/A",1.0E8,Lake Ozark,USA,"#N/A","#N/A","#N/A",65049,MO,8211 Ruth Ave,false,false,Manual,USD,"#N/A","#N/A",Professional Services,false,false,"#N/A",Blue Cat Inc,300,"#N/A","#N/A",(312) 288-3600,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Chicago,"#N/A",Customer,salesforce.com
8a7a286f-b00a-4bd6-8718-a1f086e0f882,"#N/A","#N/A","#N/A",Anchorage,USA,"#N/A","#N/A","#N/A",99873,Alaska,7542 Sunny Common,false,false,Manual,USD,"#N/A","#N/A",Apparel,false,false,"#N/A",Charles Townsend Agency,"#N/A","#N/A","#N/A",(907) 390-6528,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Anchorage,USA,"#N/A","#N/A","#N/A",99873,Alaska,7542 Sunny Common,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
8abe882c-c6e2-48e9-95f5-7c0699b4449e,"#N/A","#N/A","#N/A",Salt Lake City,USA,"#N/A","#N/A","#N/A",84481,Utah,1285 Umber Blossom Pointe,false,false,Opportunity Close,USD,"#N/A","#N/A",Transportation,false,false,"#N/A",The Legitimate Businessmens Club,"#N/A","#N/A","#N/A",(801) 649-5822,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",Salt Lake City,USA,"#N/A","#N/A","#N/A",84481,Utah,1285 Umber Blossom Pointe,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
8ac1f3d6-449f-4a5a-b480-0de40243c451,"#N/A","#N/A","#N/A",Bremen,Germany,"#N/A","#N/A","#N/A",22222,"#N/A",Schillerstrasse 11,false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Hotel Drei Kronen,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Bremen,Germany,"#N/A","#N/A","#N/A",22222,"#N/A",Schillerstrasse 11,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
8aff842a-1f09-4b78-a83c-0bbcc076e4e9,9999,"#N/A","#N/A",San Francisco,United States,"#N/A","#N/A","#N/A",94105,CA,50 Fremont Street,false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",EverSaaS,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
8b117a28-ab78-45d8-b6fe-1d15d4a2cdcf,436463456,"#N/A","#N/A",Apex,United States,"#N/A","#N/A","#N/A",27502,NC,311 Cameron Glen Drive,false,false,Opportunity Close,USD,"#N/A",(919) 555-2222,"#N/A",false,false,"#N/A",Afternoon Candy,"#N/A","#N/A","#N/A",(919) 555-1111,"#N/A",true,true,Add-on,Prompt,false,true,"#N/A",Contract Based,Same,No,"#N/A",Raleigh,United States,"#N/A","#N/A","#N/A",27614,NC,10600 Hanarry Court,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
8bedaed3-29f4-45cf-a92e-1c64d57a5002,"#N/A","#N/A","#N/A",Seattle,USA,"#N/A","#N/A","#N/A",99101,Washington,1779 Indian River Vista,false,false,Manual,USD,"#N/A","#N/A",Technology,false,false,"#N/A",C.H. Lavatory and Sons,"#N/A","#N/A","#N/A",(509) 351-4632,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Seattle,USA,"#N/A","#N/A","#N/A",99101,Washington,1779 Indian River Vista,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
8c322d7d-9547-48ae-9691-66f93422fa26,"#N/A","#N/A","#N/A",Anchorage,USA,"#N/A","#N/A","#N/A",99930,Alaska,2336 Dewy Horse Farm,false,false,Manual,USD,"#N/A","#N/A",Government,false,false,"#N/A",Barrytron,"#N/A","#N/A","#N/A",(907) 342-8314,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Anchorage,USA,"#N/A","#N/A","#N/A",99930,Alaska,2336 Dewy Horse Farm,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
8c582edf-839e-456f-8f2c-0e043db9a03b,"#N/A","#N/A","#N/A",Atlanta,USA,"#N/A","#N/A","#N/A",39968,Georgia,1183 Emerald Autumn Pointe,false,false,Manual,USD,"#N/A","#N/A",Shipping,false,false,"#N/A","Input, Inc.","#N/A","#N/A","#N/A",(229) 756-8434,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Atlanta,USA,"#N/A","#N/A","#N/A",39968,Georgia,1183 Emerald Autumn Pointe,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
8cb914d8-61c3-4949-8a64-4275f307cca4,0118999,"#N/A","#N/A",Wilmington,USA,"#N/A","#N/A","#N/A",19707,Delaware,7771 Rocky Key,false,false,Manual,USD,"#N/A","#N/A",Environmental,true,false,"#N/A",Plow King,200,"#N/A","#N/A",(302) 843-2692,"#N/A",false,false,Add-on,Always,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",Wilmington,USA,"#N/A","#N/A","#N/A",19707,Delaware,7771 Rocky Key,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
8cd59ca5-f733-4d11-8d4e-67da09918877,"#N/A","#N/A","#N/A",Baton Rouge,USA,"#N/A","#N/A","#N/A",70027,Louisiana,6525 Thunder Apple Campus,false,false,Manual,USD,"#N/A","#N/A",Shipping,false,false,"#N/A",123 Warehousing,"#N/A","#N/A","#N/A",(337) 443-6646,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Baton Rouge,USA,"#N/A","#N/A","#N/A",70027,Louisiana,6525 Thunder Apple Campus,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
8d13296e-75eb-475e-ad07-fe45b6bdfcf2,3476555,"#N/A",5.0E8,San Francisco,US,"#N/A","#N/A","#N/A",94105,CA,50 Fremont St,false,false,Manual,USD,"#N/A","#N/A",Banking,false,false,"#N/A",Rubel Enterprises,5908,"#N/A","#N/A",415-361-8809,"#N/A",false,true,Add-on,Always,false,true,"#N/A",Contract Based,Same,No,"#N/A",San Francisco,US,"#N/A","#N/A","#N/A",94105,CA,50 Fremont St,"#N/A","#N/A","#N/A","#N/A",Customer,www.RubelEnterprises.com
8dc3ebc2-a4f7-4ef6-b297-ab2806d70917,"#N/A","#N/A","#N/A",Columbus,USA,"#N/A","#N/A","#N/A",45802,Ohio,5292 Velvet Carrefour,false,false,Manual,USD,"#N/A",(740) 318-1955,Insurance,false,false,"#N/A",Bluth Company,"#N/A","#N/A","#N/A",(740) 318-1954,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Columbus,USA,"#N/A","#N/A","#N/A",45802,Ohio,5292 Velvet Carrefour,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
8ecd5b74-889e-4056-8b11-7db0fb371403,3476555,"#N/A","#N/A",Amsterdam,Netherlands,"#N/A","#N/A","#N/A",1081 LA,NH,Gustav Mahlerlaan 2970,true,true,Manual,EUR,"#N/A","#N/A",Professional Services,false,false,"#N/A",Atomic Corp.,32000,"#N/A","#N/A",+31 20 703 2500,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",Amsterdam,Netherlands,"#N/A","#N/A","#N/A",1081 LA,NH,Gustav Mahlerlaan 2970,"#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
8ecf52f2-1e5a-46db-a6af-8b7cbeb37cb3,195720092017,"#N/A","#N/A",Raleigh,United States,"#N/A","#N/A","#N/A",27614,NC,10600 Hanarry Court,false,false,Opportunity Close,USD,"#N/A",9195552222,"#N/A",false,false,"#N/A",Tar Heel Trinkets,"#N/A","#N/A","#N/A",9195551111,"#N/A",true,true,Add-on,Always,false,true,"#N/A",Contract Based,Same,No,"#N/A",Raleigh,United States,"#N/A","#N/A","#N/A",27614,NC,10600 Hanarry Court,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
8f29c012-464b-4966-ad41-e3701c831aff,"#N/A","#N/A","#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,California,831 Shady Pioneer Ridge,false,false,Manual,USD,"#N/A","#N/A",Manufacturing,false,false,"#N/A",Leeding Engines Ltd.,"#N/A","#N/A","#N/A",(415) 788-3598,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,California,831 Shady Pioneer Ridge,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
8f54a0c1-baa5-4768-a657-9088bf930f29,378324,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Opportunity Close,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Tony's Account,500,"#N/A","#N/A","#N/A","#N/A",false,false,Add-on,Prompt,false,true,"#N/A",Contract Based,Uplift,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
8f5688ad-0cec-4d9f-ab01-c519cac7602f,0123,"#N/A","#N/A",San Francisco,United States,"#N/A","#N/A","#N/A",94105,CA,50 Fremont Street,false,false,Manual,USD,"#N/A","#N/A",Technology,false,false,"#N/A",Alliance Ventures,"#N/A","#N/A","#N/A",415.111.4321,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,www.allianceventures.com
8f5dee38-d266-42c9-b772-634fb7906e07,919929219,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Manual,USD,"#N/A","#N/A","#N/A",true,false,"#N/A",Whitmer Inc,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
8f6379e8-7bf7-4396-b890-0f738e79c44e,"#N/A","#N/A","#N/A",New York,USA,"#N/A","#N/A","#N/A",12820,New York,4994 Harvest Brook Ridge,false,false,Opportunity Close,USD,"#N/A","#N/A",Food & Beverage,false,false,"#N/A",The New Firm,"#N/A","#N/A","#N/A",(607) 603-4483,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",New York,USA,"#N/A","#N/A","#N/A",12820,New York,4994 Harvest Brook Ridge,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
8faf46fe-8064-4b21-8347-6e97897c0d14,10523,"#N/A",4.0E9,San Francisco,United States,"#N/A","#N/A","#N/A",90018,CA,90 Burnhamthorpe Road West,false,false,Manual,USD,"#N/A","#N/A",Insurance,false,false,"#N/A",People Corporation,500,"#N/A","#N/A",555-431-9900,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",San Francisco,US,"#N/A","#N/A","#N/A",90018,CA,90 Burnhamthorpe Road West,"#N/A","#N/A","#N/A","#N/A",Prospect,https://www.peoplecorporation.com
900dbf1c-d0fc-4d6d-a43e-278c9d53509b,1090,"#N/A",1000000.0,London,United Kingdom,"#N/A","#N/A","#N/A",EC2M 1GT,"#N/A",100 Bishopsgate,true,false,Manual,USD,"#N/A","#N/A",Professional Services,true,false,"#N/A",Vestas,350,"#N/A","#N/A",0207809000,"#N/A",false,true,Add-on,Prompt,false,true,"#N/A",Contract Based,Uplift,No,"#N/A",London,United Kingdom,"#N/A","#N/A","#N/A",EC2M 1GT,"#N/A",100 Bishopsgate,"#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
90319055-c0eb-41a5-8331-f8a125f13513,"#N/A",Employee Referral,19879.0,Hartford,United States,"#N/A","#N/A","#N/A",6156,Connecticut,11 Farm Avenue,false,false,Manual,USD,"#N/A","#N/A",Insurance,false,false,"#N/A",BigLife Inc.,28000,"#N/A","#N/A",(555) 555-1212,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
9048674b-04bf-4a4d-b443-17512d9256a9,"#N/A","#N/A","#N/A",San Francisco,United States,"#N/A","#N/A","#N/A",94103,CA,1231 Stevenson Street,false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Dateline,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
9102f255-b7b6-45fd-a51c-94613080a91a,123456789,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Manual,USD,"#N/A","#N/A",Chemicals,false,false,"#N/A",Svc Cloud Test V2,500,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Press,www.prodly.co
9129b498-a5ca-434d-b4dc-9a3d04a672b7,"#N/A","#N/A",9000000.0,Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,500 George Street,false,false,Manual,USD,"#N/A","#N/A",Technology,false,false,"#N/A",Serve Corp,542,"#N/A","#N/A",02908984933,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,www.servecorp.com.au
91efaef9-c5f0-49bf-a8dc-3319ddb50fae,77777,"#N/A","#N/A",Anchorge,US,"#N/A","#N/A","#N/A",99504,AK,600 W 4th Ave,true,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A","Winterfell, Inc.",4000,"#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",Anchorage,US,"#N/A","#N/A","#N/A",99504,AK,600 W 4th Ave,"#N/A","#N/A","#N/A","#N/A","#N/A",http://watchersonthewall.com/
92286891-6129-417e-9471-2758d7426df1,738-94882,"#N/A","#N/A",Mayfair,United Kingdom,"#N/A","#N/A","#N/A",W1K 1BE,London,22 Park Ln,true,false,Opportunity Close,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",SmartData,350,"#N/A",d7be6557-c1cf-42f6-b678-8df781fe08b2,(800) 555-3793,"#N/A",true,true,Add-on,Always,false,true,"#N/A",Contract Based,Same,No,"#N/A",Mayfair,United Kingdom,"#N/A","#N/A","#N/A",W1K 1BE,London,22 Park Ln,"#N/A","#N/A","#N/A","#N/A","#N/A",www.SmartData.com
924b040a-9be0-4bef-815d-3e53e34f0512,"#N/A","#N/A",2.0,American Fork,United States,"#N/A","#N/A","#N/A",84003,UT,966 East 1420 North,false,false,Manual,USD,test test test,"#N/A",Biotechnology,false,false,"#N/A",Stuff's TEst Account,2,"#N/A","#N/A",8013585856,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
925d3a54-46a0-4222-9537-751cc95cab09,CC634267,"#N/A",5.0E7,Lawrence,USA,"#N/A","#N/A","#N/A",66045,KS,1301 Hoch Drive,false,false,Manual,USD,"#N/A",(785) 241-6201,Consulting,false,false,"#N/A",Dickenson plc,120,Private,"#N/A",(785) 241-6200,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",Lawrence,USA,"#N/A","#N/A","#N/A",66045,KS,1301 Hoch Drive,6752,"#N/A","#N/A","#N/A",Customer - Channel,dickenson-consulting.com
92752e62-8f9e-4441-b3a3-45d16ac30a6f,"#N/A","#N/A",324253.0,Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,200 George Street,false,false,Manual,USD,"#N/A","#N/A",Banking,false,false,"#N/A",Tech Stack,342,"#N/A","#N/A",0283764384764,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,200 George Street,"#N/A","#N/A","#N/A","#N/A",Prospect,www.techstack.com.au
9275952c-5b5b-48de-8607-c90409c26565,acountnumber1234,"#N/A","#N/A",San Francisco,United States,"#N/A","#N/A","#N/A",94105,CA,50 Fremont Street,false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",J. Peterman Company,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Add-on,Always,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
928eee9f-c53d-4d2d-bad6-51913a1abb5f,"#N/A","#N/A","#N/A",Oklahoma City,USA,"#N/A","#N/A","#N/A",73131,Oklahoma,2902 Merry Apple Key,false,false,Opportunity Close,USD,"#N/A","#N/A",Electronics,false,false,"#N/A",Videlectrix,"#N/A","#N/A","#N/A",(918) 846-1430,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",Oklahoma City,USA,"#N/A","#N/A","#N/A",73131,Oklahoma,2902 Merry Apple Key,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
